totim,ghb,in-out,percent-discrepancy,rcha,sfr,sto-ss,sto-sy,total,wel
3652.5,-1056221.2,-735.2438,-0.01,9054643.0,-5297630.0,283.40747,668999.75,-736.0,-3370809.8
3653.5,-1056507.6,-735.2391,-0.01,9056521.0,-5299071.5,285.83716,669642.56,-736.0,-3371606.0
3654.5,-1056787.8,-735.2451,-0.01,9057735.0,-5300499.0,291.4995,670841.3,-735.0,-3372316.0
3655.5,-1057067.0,-735.1423,-0.01,9059326.0,-5301922.5,294.7068,671626.4,-735.0,-3372992.5
3656.5,-1057347.0,-735.16,-0.01,9061287.0,-5303347.5,296.82446,672125.8,-736.0,-3373750.8
3657.5,-1057625.1,-735.1236,-0.01,9063022.0,-5304768.0,299.65894,672803.94,-735.0,-3374467.8
3658.5,-1057903.4,-735.1668,-0.01,9064947.0,-5306186.5,302.43335,673407.3,-735.0,-3375302.5
3659.5,-1058184.1,-735.1202,-0.01,9067399.0,-5307610.0,301.79834,673429.2,-736.0,-3376071.0
3660.5,-1058463.5,-735.1486,-0.01,9069388.0,-5309030.5,303.8899,673900.3,-735.0,-3376833.5
3661.5,-1058744.5,-735.1073,-0.01,9071769.0,-5310453.5,303.7859,673949.44,-735.0,-3377558.5
3662.5,-1059023.6,-735.1485,-0.01,9073670.0,-5311869.5,306.26465,674511.94,-735.0,-3378330.8
3663.5,-1059303.8,-735.1943,-0.01,9075923.0,-5313284.0,307.64038,674822.4,-735.0,-3379200.0
3664.5,-1059584.4,-735.2752,-0.01,9078193.0,-5314697.0,308.45996,675092.44,-735.0,-3380048.2
3665.5,-1059861.5,-735.2765,-0.01,9079849.0,-5316101.5,312.44287,675954.56,-735.0,-3380888.5
3666.5,-1060140.2,-735.2887,-0.01,9082089.0,-5317505.0,314.2964,676349.4,-736.0,-3381842.5
3667.5,-1060422.2,-735.2579,-0.01,9084992.0,-5318922.5,311.1101,675946.94,-735.0,-3382640.2
3668.5,-1060701.4,-735.3293,-0.01,9086926.0,-5320328.0,314.67773,676586.56,-735.0,-3383533.8
3669.5,-1060980.0,-735.3854,-0.01,9088984.0,-5321728.0,317.32153,677172.56,-735.0,-3384501.5
3670.5,-1061259.0,-735.4213,-0.01,9091175.0,-5323128.0,317.99805,677501.25,-736.0,-3385343.0
3671.5,-1061540.0,-735.419,-0.01,9093775.0,-5324530.5,317.27075,677447.25,-736.0,-3386205.0
3672.5,-1061820.8,-735.4374,-0.01,9096114.0,-5325929.0,318.93457,677778.4,-735.0,-3387197.2
3673.5,-1062102.1,-735.4886,-0.01,9098551.0,-5327325.5,320.1914,678068.5,-735.0,-3388247.8
3674.5,-1062384.5,-735.5611,-0.01,9101094.0,-5328722.0,321.03052,678325.7,-736.0,-3389369.8
3675.5,-1062666.5,-735.5352,-0.01,9103446.0,-5330117.5,320.75635,678522.5,-736.0,-3390241.0
3676.5,-1062949.5,-735.5652,-0.01,9105970.0,-5331513.5,321.88574,678712.6,-736.0,-3391277.5
3677.5,-1063233.8,-735.5292,-0.01,9108700.0,-5332913.5,320.81885,678638.9,-736.0,-3392247.5
3678.5,-1063520.1,-735.5188,-0.01,9111747.0,-5334322.0,319.04834,678290.4,-735.0,-3393250.0
3679.5,-1063807.5,-735.4649,-0.01,9114672.0,-5335735.5,317.00537,677976.8,-735.0,-3394158.5
3680.5,-1064094.1,-735.4489,-0.01,9117147.0,-5337146.5,317.4795,678098.0,-735.0,-3395057.5
3681.5,-1064383.8,-735.4442,-0.01,9120406.0,-5338569.0,315.08472,677528.2,-735.0,-3396032.0
3682.5,-1064674.1,-735.4371,-0.01,9123457.0,-5339995.0,312.62158,677082.1,-736.0,-3396917.5
3683.5,-1064963.2,-735.4849,-0.01,9125905.0,-5341414.0,314.05273,677295.56,-736.0,-3397872.8
3684.5,-1065256.5,-735.4575,-0.01,9129718.0,-5342854.0,308.3003,676163.6,-735.0,-3398814.8
3685.5,-1065548.9,-735.4233,-0.01,9132442.0,-5344293.5,307.2422,675996.06,-736.0,-3399638.0
3686.5,-1065840.2,-735.451,-0.01,9134898.0,-5345729.0,308.84985,676202.3,-735.0,-3400575.8
3687.5,-1066134.9,-735.432,-0.01,9138301.0,-5347174.5,305.802,675560.5,-736.0,-3401593.2
3688.5,-1066428.0,-735.4831,-0.01,9140837.0,-5348613.0,307.13745,675805.06,-735.0,-3402643.8
3689.5,-1066723.9,-735.4668,-0.01,9144160.0,-5350065.0,303.42676,675143.9,-735.0,-3403553.5
3690.5,-1067021.9,-735.4301,-0.01,9147745.0,-5351527.5,299.0354,674250.75,-735.0,-3404481.2
3691.5,-1067320.1,-735.4368,-0.01,9150865.0,-5352992.5,297.4087,673798.56,-735.0,-3405383.8
3692.5,-1067618.9,-735.4533,-0.01,9153857.0,-5354456.0,296.96875,673596.5,-735.0,-3406411.8
3693.5,-1067919.6,-735.4458,-0.01,9157294.0,-5355929.5,293.26904,672873.75,-735.0,-3407347.0
3694.5,-1068221.8,-735.4352,-0.01,9160793.0,-5357413.0,290.05225,672134.6,-735.0,-3408317.8
3695.5,-1068527.4,-735.3989,-0.01,9165490.0,-5358923.5,281.8391,670254.5,-736.0,-3409310.8
3696.5,-1068833.8,-735.3996,-0.01,9169203.0,-5360440.0,277.90356,669352.8,-735.0,-3410295.8
3697.5,-1069143.4,-735.3695,-0.01,9173983.0,-5361981.5,269.0703,667348.5,-735.0,-3411211.2
3698.5,-1069451.2,-735.3812,-0.01,9176976.0,-5363519.5,268.1267,667047.56,-736.0,-3412056.8
3699.5,-1069762.2,-735.3826,-0.01,9180982.0,-5365074.5,262.11304,665718.25,-735.0,-3412860.8
3700.5,-1070073.6,-735.3497,-0.01,9184341.0,-5366635.5,258.60718,664973.44,-736.0,-3413598.8
3701.5,-1070383.4,-735.4321,-0.01,9187011.0,-5368191.5,259.98535,665010.75,-735.0,-3414441.8
3702.5,-1070694.4,-735.3794,-0.01,9190046.0,-5369753.5,258.61865,664710.25,-735.0,-3415302.8
3703.5,-1071008.1,-735.3578,-0.01,9193882.0,-5371328.5,253.58154,663618.4,-735.0,-3416152.0
3704.5,-1071322.5,-735.3498,-0.01,9197290.0,-5372910.5,250.85962,662950.9,-735.0,-3416993.8
3705.5,-1071637.8,-735.3004,-0.01,9200679.0,-5374500.0,247.76367,662250.2,-735.0,-3417774.0
3706.5,-1071955.4,-735.236,-0.01,9204622.0,-5376106.0,241.74023,660938.5,-735.0,-3418476.2
3707.5,-1072275.6,-735.2434,-0.01,9209232.0,-5377734.0,234.4502,659093.44,-735.0,-3419285.5
3708.5,-1072595.5,-735.2631,-0.01,9212575.0,-5379362.0,232.32056,658516.06,-735.0,-3420101.2
3709.5,-1072917.0,-735.2312,-0.01,9216218.0,-5381003.0,227.23926,657486.4,-735.0,-3420746.5
3710.5,-1073242.4,-735.191,-0.01,9221485.0,-5382681.0,216.73169,654945.2,-735.0,-3421458.8
3711.5,-1073568.9,-735.212,-0.01,9225726.0,-5384365.5,211.7124,653599.8,-735.0,-3422339.0
3712.5,-1073894.6,-735.2103,-0.01,9228942.0,-5386046.0,210.57544,653225.5,-736.0,-3423172.8
3713.5,-1074223.4,-735.1867,-0.01,9233294.0,-5387746.0,203.94849,651714.0,-735.0,-3423978.2
3714.5,-1074553.6,-735.1719,-0.01,9237375.0,-5389456.5,198.74121,650480.7,-735.0,-3424779.0
3715.5,-1074886.6,-735.1664,-0.01,9242392.0,-5391194.0,190.12573,648362.25,-735.0,-3425598.8
3716.5,-1075219.1,-735.1685,-0.01,9245898.0,-5392927.0,188.68066,647853.8,-735.0,-3426529.0
3717.5,-1075552.9,-735.1246,-0.01,9249669.0,-5394668.5,184.58862,646965.6,-735.0,-3427333.0
3718.5,-1075888.8,-735.1025,-0.01,9253950.0,-5396423.5,178.9939,645627.25,-735.0,-3428178.5
3719.5,-1076226.5,-735.0803,-0.01,9258398.0,-5398194.0,173.09668,644147.7,-735.0,-3429033.8
3720.5,-1076565.4,-735.032,-0.01,9262611.0,-5399979.5,167.05225,642794.8,-735.0,-3429763.0
3721.5,-1076904.0,-735.0378,-0.01,9266006.0,-5401764.0,164.73145,642208.3,-735.0,-3430446.5
3722.5,-1077246.2,-735.0153,-0.01,9271070.0,-5403577.5,155.37158,640001.1,-735.0,-3431137.5
3723.5,-1077589.5,-735.0059,-0.01,9275319.0,-5405402.0,149.72705,638604.06,-735.0,-3431816.2
3724.5,-1077934.9,-734.9942,-0.01,9279933.0,-5407246.0,143.15625,636937.06,-735.0,-3432567.0
3725.5,-1078281.8,-734.9598,-0.01,9284435.0,-5409104.0,136.46484,635351.1,-735.0,-3433271.5
3726.5,-1078630.5,-734.9502,-0.01,9289026.0,-5410977.0,129.63818,633689.2,-735.0,-3433972.5
3727.5,-1078979.2,-734.9364,-0.01,9292744.0,-5412852.0,126.841064,632909.1,-735.0,-3434684.5
3728.5,-1079329.5,-734.9273,-0.01,9296807.0,-5414734.0,122.74951,631852.75,-735.0,-3435454.0
3729.5,-1079682.1,-734.8947,-0.01,9301550.0,-5416636.0,115.67383,630145.25,-734.0,-3436227.5
3730.5,-1080036.8,-734.8092,-0.01,9306554.0,-5418561.0,107.97339,628201.0,-735.0,-3437000.5
3731.5,-1080390.0,-734.8775,-0.01,9309945.0,-5420475.0,107.57959,627946.7,-735.0,-3437869.5
3732.5,-1080746.8,-734.8552,-0.01,9315115.0,-5422411.0,100.640625,626101.75,-735.0,-3438894.2
3733.5,-1081105.8,-734.8262,-0.01,9320980.0,-5424380.5,89.30908,623495.1,-735.0,-3439813.0
3734.5,-1081465.5,-734.8111,-0.01,9325460.0,-5426355.0,83.54248,622130.9,-735.0,-3440589.5
3735.5,-1081826.9,-734.8093,-0.01,9330124.0,-5428340.5,77.65527,620673.4,-735.0,-3441442.8
3736.5,-1082189.8,-734.7744,-0.01,9334813.0,-5430338.5,72.572754,619264.06,-735.0,-3442356.5
3737.5,-1082554.2,-734.7578,-0.01,9339673.0,-5432352.0,65.38281,617604.4,-735.0,-3443171.5
3738.5,-1082919.9,-734.7439,-0.01,9344290.0,-5434376.0,60.035156,616217.4,-735.0,-3444006.8
3739.5,-1083285.2,-734.7882,-0.01,9348092.0,-5436397.0,57.51367,615582.1,-735.0,-3444784.0
3740.5,-1083652.6,-734.7978,-0.01,9352730.0,-5438431.0,52.432373,614242.44,-735.0,-3445676.0
3741.5,-1084022.5,-734.7774,-0.01,9358337.0,-5440495.5,42.317383,611858.94,-735.0,-3446454.8
3742.5,-1084393.5,-734.7496,-0.01,9363347.0,-5442574.5,35.77881,610110.1,-734.0,-3447259.2
3743.5,-1084766.0,-734.7347,-0.01,9368505.0,-5444668.5,29.083008,608331.9,-735.0,-3448166.2
3744.5,-1085140.2,-734.7256,-0.01,9373818.0,-5446780.0,20.29834,606300.06,-735.0,-3448952.5
3745.5,-1085515.5,-734.6976,-0.01,9378736.0,-5448904.5,14.185791,604692.9,-735.0,-3449757.0
3746.5,-1085892.6,-734.6886,-0.01,9383802.0,-5451044.0,7.121826,602988.9,-735.0,-3450595.5
3747.5,-1086270.1,-734.6606,-0.01,9388230.0,-5453186.5,3.0466309,601935.9,-735.0,-3451447.0
3748.5,-1086648.2,-734.6195,-0.01,9392353.0,-5455332.5,-0.19628906,601144.06,-734.0,-3452250.5
3749.5,-1087029.2,-734.5746,-0.01,9398454.0,-5457514.0,-10.310059,598525.8,-735.0,-3453161.5
3750.5,-1087411.6,-734.5658,-0.01,9403695.0,-5459710.0,-18.394775,596638.94,-734.0,-3453929.2
3751.5,-1087795.6,-734.4763,-0.01,9408884.0,-5461923.0,-25.794922,594784.7,-734.0,-3454658.2
3752.5,-1088181.2,-734.4657,-0.01,9414191.0,-5464151.5,-32.88672,592948.6,-735.0,-3455508.2
3753.5,-1088567.4,-734.3922,-0.01,9418691.0,-5466382.5,-37.17871,591886.3,-734.0,-3456324.5
3754.5,-1088953.6,-734.4527,-0.01,9422634.0,-5468609.5,-38.875,591400.2,-735.0,-3457166.5
3755.5,-1089341.6,-734.4471,-0.01,9427245.0,-5470848.0,-44.07837,590197.1,-734.0,-3457943.2
3756.5,-1089730.1,-734.4584,-0.01,9431500.0,-5473088.5,-46.375732,589476.94,-734.0,-3458847.2
3757.5,-1090121.1,-734.4079,-0.01,9437079.0,-5475357.0,-55.70166,587322.1,-735.0,-3459601.8
3758.5,-1090514.0,-734.3803,-0.01,9443270.0,-5477654.5,-65.58179,584710.06,-734.0,-3460480.0
3759.5,-1090907.5,-734.4169,-0.01,9447976.0,-5479952.0,-69.312256,583704.6,-734.0,-3461485.5
3760.5,-1091302.1,-734.3614,-0.01,9452741.0,-5482255.5,-74.47949,582497.4,-734.0,-3462341.0
3761.5,-1091698.1,-734.3045,-0.01,9457767.0,-5484566.5,-79.15088,581184.44,-734.0,-3463342.0
3762.5,-1092095.5,-734.2886,-0.01,9463010.0,-5486890.5,-85.418945,579677.2,-734.0,-3464349.8
3763.5,-1092493.1,-734.2448,-0.01,9467574.0,-5489214.5,-88.69287,578815.44,-734.0,-3465327.2
3764.5,-1092892.1,-734.2836,-0.01,9472434.0,-5491544.0,-93.02417,577713.44,-734.0,-3466352.2
3765.5,-1093292.5,-734.2836,-0.01,9477754.0,-5493889.0,-98.79761,576218.6,-734.0,-3467426.2
3766.5,-1093693.6,-734.2902,-0.01,9482478.0,-5496239.0,-103.620605,575172.0,-734.0,-3468348.2
3767.5,-1094096.6,-734.2636,-0.01,9488543.0,-5498616.0,-112.444824,572904.56,-734.0,-3469357.0
3768.5,-1094500.0,-734.304,-0.01,9493248.0,-5500992.5,-116.33203,571948.0,-735.0,-3470321.5
3769.5,-1094905.1,-734.2556,-0.01,9498838.0,-5503388.5,-123.3103,570166.7,-734.0,-3471321.8
3770.5,-1095310.8,-734.2675,-0.01,9503704.0,-5505786.0,-126.77734,569147.3,-734.0,-3472361.8
3771.5,-1095717.4,-734.2382,-0.01,9508538.0,-5508188.5,-131.93408,568051.5,-734.0,-3473285.2
3772.5,-1096125.0,-734.2067,-0.01,9513429.0,-5510600.0,-136.20654,566937.8,-734.0,-3474239.8
3773.5,-1096532.4,-734.2143,-0.01,9517819.0,-5513008.0,-137.68774,566366.25,-734.0,-3475241.2
3774.5,-1096941.1,-734.1657,-0.01,9522692.0,-5515420.5,-142.03174,565357.2,-734.0,-3476279.2
3775.5,-1097351.4,-734.1531,-0.01,9527911.0,-5517847.0,-148.6482,563857.2,-734.0,-3477155.5
3776.5,-1097762.6,-734.1323,-0.01,9533248.0,-5520290.0,-154.69238,562286.8,-734.0,-3478062.2
3777.5,-1098174.1,-734.1555,-0.01,9537762.0,-5522729.5,-157.28882,561590.8,-734.0,-3479025.2
3778.5,-1098587.8,-734.1202,-0.01,9543714.0,-5525202.0,-166.75244,559403.6,-735.0,-3479895.5
3779.5,-1099002.0,-734.11,-0.01,9548663.0,-5527676.5,-170.60059,558273.75,-734.0,-3480821.8
3780.5,-1099417.5,-734.0512,-0.01,9553901.0,-5530163.5,-176.33008,556853.3,-734.0,-3481730.8
3781.5,-1099834.9,-734.0433,-0.01,9560122.0,-5532683.0,-186.7395,554402.56,-734.0,-3482554.5
3782.5,-1100253.1,-734.0723,-0.01,9565286.0,-5535208.0,-191.57666,553084.2,-735.0,-3483451.8
3783.5,-1100671.4,-734.092,-0.01,9569705.0,-5537725.5,-193.54517,552543.0,-734.0,-3484391.5
3784.5,-1101091.2,-734.0824,-0.01,9574883.0,-5540256.0,-198.4751,551311.4,-734.0,-3485383.0
3785.5,-1101510.6,-734.1,-0.01,9579215.0,-5542777.5,-199.33081,550947.2,-734.0,-3486409.5
3786.5,-1101932.4,-734.0886,-0.01,9584892.0,-5545323.5,-207.68677,549083.8,-734.0,-3487246.5
3787.5,-1102355.4,-734.0795,-0.01,9590364.0,-5547880.0,-213.91626,547513.0,-734.0,-3488161.8
3788.5,-1102778.8,-734.0759,-0.01,9595301.0,-5550441.5,-217.1499,546534.9,-735.0,-3489132.8
3789.5,-1103203.9,-734.0383,-0.01,9601237.0,-5553030.5,-225.95923,544479.94,-734.0,-3489991.2
3790.5,-1103629.8,-734.0186,-0.01,9606351.0,-5555626.5,-231.55322,543167.44,-734.0,-3490765.5
3791.5,-1104056.4,-734.07,-0.01,9611268.0,-5558225.5,-234.96289,542224.3,-734.0,-3491710.0
3792.5,-1104484.6,-734.0626,-0.01,9616790.0,-5560838.0,-241.42407,540624.6,-734.0,-3492584.5
3793.5,-1104914.2,-734.027,-0.01,9622631.0,-5563472.0,-249.65112,538652.1,-734.0,-3493381.2
3794.5,-1105342.9,-734.0342,-0.01,9626921.0,-5566097.5,-250.65991,538249.2,-734.0,-3494213.8
3795.5,-1105773.6,-734.0386,-0.01,9632120.0,-5568737.0,-256.55444,536876.7,-735.0,-3494964.0
3796.5,-1106205.5,-734.0365,-0.01,9637640.0,-5571392.5,-262.7522,535251.1,-735.0,-3495764.0
3797.5,-1106636.1,-734.035,-0.01,9641822.0,-5574041.0,-263.52515,534937.7,-734.0,-3496553.2
3798.5,-1107068.2,-733.9797,-0.01,9646515.0,-5576693.5,-267.2854,534091.4,-734.0,-3497311.0
3799.5,-1107501.9,-733.954,-0.01,9651690.0,-5579358.0,-272.438,532825.8,-734.0,-3498117.2
3800.5,-1107934.2,-733.9736,-0.01,9655832.0,-5582014.5,-272.80078,532583.4,-734.0,-3498928.0
3801.5,-1108369.1,-733.9249,-0.01,9661453.0,-5584693.0,-279.1892,530948.5,-734.0,-3499794.5
3802.5,-1108803.4,-733.9594,-0.01,9665895.0,-5587366.0,-281.18408,530433.75,-734.0,-3500611.5
3803.5,-1109236.9,-734.005,-0.01,9669883.0,-5590033.0,-281.46265,530328.4,-734.0,-3501394.2
3804.5,-1109673.1,-733.9851,-0.01,9675158.0,-5592713.5,-286.84912,529049.1,-734.0,-3502268.2
3805.5,-1110110.1,-733.9473,-0.01,9680106.0,-5595399.5,-291.4585,528002.8,-733.0,-3503041.8
3806.5,-1110548.0,-733.8965,-0.01,9685178.0,-5598094.5,-295.7578,526887.0,-734.0,-3503860.8
3807.5,-1110986.0,-733.9268,-0.01,9689778.0,-5600790.0,-298.22827,526238.3,-734.0,-3504676.2
3808.5,-1111425.8,-733.9013,-0.01,9695188.0,-5603500.0,-303.90454,524827.1,-734.0,-3505518.8
3809.5,-1111865.9,-733.9164,-0.01,9700088.0,-5606216.0,-307.94263,523839.56,-734.0,-3506272.0
3810.5,-1112305.6,-733.8971,-0.01,9704487.0,-5608929.5,-309.5127,523369.0,-734.0,-3507044.8
3811.5,-1112745.6,-733.9021,-0.01,9708911.0,-5611643.0,-311.26392,522864.62,-734.0,-3507809.0
3812.5,-1113185.5,-733.8996,-0.01,9713142.0,-5614353.5,-312.28687,522553.12,-734.0,-3508577.8
3813.5,-1113627.6,-733.8668,-0.01,9718648.0,-5617082.0,-318.46313,521047.5,-734.0,-3509401.8
3814.5,-1114068.8,-733.9142,-0.01,9723011.0,-5619807.5,-319.51074,520673.47,-734.0,-3510222.0
3815.5,-1114510.1,-733.9222,-0.01,9727450.0,-5622529.0,-320.45972,520287.44,-734.0,-3511111.2
3816.5,-1114952.4,-733.9154,-0.01,9732134.0,-5625257.5,-323.89917,519566.1,-734.0,-3511899.8
3817.5,-1115391.6,-733.8962,-0.01,9735694.0,-5627972.0,-321.2649,519936.47,-733.0,-3512679.5
3818.5,-1115832.1,-733.8838,-0.01,9739867.0,-5630685.0,-321.92163,519759.34,-734.0,-3513520.8
3819.5,-1116275.4,-733.8577,-0.01,9745552.0,-5633420.0,-329.4065,518076.44,-734.0,-3514337.8
3820.5,-1116718.0,-733.894,-0.01,9750007.0,-5636150.0,-330.97168,517624.06,-734.0,-3515165.8
3821.5,-1117160.5,-733.9468,-0.01,9754252.0,-5638877.5,-332.07178,517348.97,-734.0,-3515965.0
3822.5,-1117605.4,-733.9513,-0.01,9759510.0,-5641622.0,-337.73047,516084.47,-734.0,-3516763.0
3823.5,-1118049.1,-733.9691,-0.01,9763767.0,-5644357.0,-336.97583,515976.7,-734.0,-3517734.5
3824.5,-1118493.6,-733.9096,-0.01,9768302.0,-5647097.0,-339.97363,515424.84,-734.0,-3518530.2
3825.5,-1118940.4,-733.8744,-0.01,9774068.0,-5649857.5,-346.45288,513812.3,-734.0,-3519469.8
3826.5,-1119387.6,-733.8609,-0.01,9779268.0,-5652621.5,-349.65112,512856.25,-734.0,-3520499.0
3827.5,-1119833.9,-733.9053,-0.01,9783594.0,-5655378.5,-350.93042,512600.78,-733.0,-3521365.8
3828.5,-1120281.5,-733.9584,-0.01,9788492.0,-5658138.0,-353.84033,511895.0,-733.0,-3522348.0
3829.5,-1120730.5,-734.0072,-0.01,9793850.0,-5660905.5,-357.94434,510829.44,-734.0,-3523419.5
3830.5,-1121179.5,-733.9911,-0.01,9798864.0,-5663676.0,-360.0935,510118.22,-734.0,-3524500.8
3831.5,-1121628.6,-733.9647,-0.01,9803576.0,-5666447.0,-362.69678,509624.25,-734.0,-3525495.5
3832.5,-1122077.4,-733.956,-0.01,9808093.0,-5669210.0,-362.66235,509437.2,-734.0,-3526613.8
3833.5,-1122524.8,-733.9707,-0.01,9812071.0,-5671961.5,-361.06567,509741.2,-734.0,-3527699.0
3834.5,-1122973.8,-733.9579,-0.01,9816870.0,-5674722.5,-364.22656,509132.22,-734.0,-3528676.2
